0.6182017072281384,41695334,2741508,301
0.616443991510607,39389608,5355504,571
0.5250427741989772,40976263,8033256,854
0.613975709864712,41048359,10742886,1101
0.6357788644034519,42055005,13516272,1321
0.5506792449302056,42050144,16289658,1597
0.5232850584814458,42002080,19063044,1922
0.5918359714651682,40805878,21772674,2152
0.5893489907158952,41296240,24514182,2404
0.4768551847938891,42122510,27319446,2755
0.6438568770627449,40990845,30029076,2991
0.5901904503679049,43591436,32834340,3242
0.640565834868218,43124026,35543970,3498
0.5215273427639144,44945871,38381112,3745
0.6089269519526539,40827210,41058864,3972
0.6779640416242041,43500708,43864128,4228
0.5684994904494329,43340855,46510002,4463
0.5529418364389428,44157404,49187754,4667
0.6129285600755444,41101823,51833628,5014
0.5162541956113205,43376228,54670770,5310
0.6586291687313593,40603631,57284766,5532
0.5911067064334266,42760845,60058152,5758
0.6182017072281384,43026008,62831538,6025
0.6375365801209832,41884351,65541168,6277
0.5604027786867619,42457879,68314554,6526
0.5133745336911095,43974328,71151696,6749
0.616443991510607,40583380,73829448,7010
0.710631375225558,40521274,76443444,7245
0.6563852763260002,40973562,79089318,7507
0.5637125199846668,41442322,81830826,7844
0.5654702357021981,43306831,84667968,8096
0.6733266639864619,40789137,87313842,8326
0.5725010985723235,41801993,90023472,8517
0.5653486915302411,40554217,92701224,8844
0.6867526202118608,39492757,95315220,9083
0.5320736370691025,42731412,98152362,9397
0.5461353628093533,42224579,100925748,9794
0.5620576493357143,41435842,103539744,10074
0.6129285600755444,44134992,106472520,10372
0.5486223435586264,42020172,109245906,10668
0.7739091410566863,40404894,111923658,10870
0.7394840917378012,39909672,114505776,11160
0.5619548042671354,42076336,117215406,11412
0.6581429920435315,40123260,119861280,11627
0.5232850584814458,42616653,122634666,11871
0.5725010985723235,41544662,125376174,12151
0.6357788644034519,41346464,128053926,12511
0.590078255747637,42077687,130827312,12779
0.549650794244416,43826086,133696332,13054
0.5918359714651682,41876520,136437840,13409
0.5883205400301056,41868959,139211226,13693
0.5408622156567593,42996845,141984612,13965
0.5953514029002309,42134662,144757998,14225
0.6403227465243042,39706885,147371994,14492
0.5565601129425845,42450859,150177258,14731
0.6681470123507578,40215878,152791254,15005
0.5019680806305338,41112085,155500884,15239
0.6814794730592668,40942510,158146758,15523
0.5654702357021981,41965087,160888266,15833
0.5664986863879877,41864098,163629774,16118
0.5426199313742907,43707275,166466916,16359
0.5848051085950429,42497842,169240302,16611
0.5327094065839543,41213613,171949932,16891
0.6390699065979786,40914968,174595806,17151
0.6392942958385145,42395234,177337314,17417
0.5832530830146695,43047609,180046944,17683
0.5654702357021981,41061860,182756574,18033
0.651373916620698,42632044,185561838,18269
0.6004001608122891,42007481,188335224,18471
0.651373916620698,41380757,191012976,18694
0.5893489907158952,41607847,193754484,18907
0.8590087605299326,38327337,196272846,19185
0.6217171386632011,40921448,198950598,19462
0.5232850584814458,43389458,201819618,19719
0.5251456192675561,42398745,204624882,19947
0.6317772562805614,43001435,207366390,20230
0.5232850584814458,42256172,210139776,20518
0.6076554129229503,42803779,212913162,20839
0.7442710622025673,40684368,215590914,21194
0.6157147264788654,40975182,218300544,21516
0.5461353628093533,42978753,221073930,21747
0.7289377974326131,40050624,223719804,21984
0.611170844358013,44221670,226556946,22253
0.5268004899165085,40448908,229234698,22531
0.6937834830819862,42767326,232008084,22830
0.6375365801209832,40110569,234622080,23081
0.6610226539637425,40059804,237267954,23343
0.5144964798937891,44468470,240168852,23671
0.5707433828547921,42806479,242974116,23918
0.6814794730592668,40171864,245588112,24152
0.5707433828547921,41584624,248329620,24478
0.5478930785268846,42021522,251103006,24721
0.6209598249763923,42107659,253812636,24980
0.5983806576474658,41301100,256554144,25258
0.5654702357021981,42319627,259295652,25560
0.6217171386632011,40167814,261941526,25895
0.5707433828547921,42769756,264714912,26177
0.49691932271847566,41250606,267424542,26460
0.5197696270463831,43493417,270293562,26740
0.5918359714651682,41221984,273003192,27053
0.6392942958385145,41695874,275744700,27322
0.6029245397683181,43164529,278549964,27560
0.5829258487055545,41683453,281291472,27910
0.6217171386632011,39585645,283905468,28206
0.611170844358013,42325298,286710732,28481
0.6428097272735772,41762570,289420362,28751
0.493179502042877,41662931,292161870,29066
0.6897818749590957,42117650,294903378,29371
0.6276260553306469,40965192,297581130,29656
0.6706526922034088,39176560,300163248,30006
0.611170844358013,42635014,302904756,30237
0.563226343296839,41027027,305614386,30551
0.5268004899165085,41160419,308324016,30885
0.6832371887767982,40708400,311001768,31107
0.6146862757930758,39899951,313647642,31395
0.6076554129229503,43185051,316452906,31671
0.5619548042671354,44966393,319353804,31982
0.5127387641762577,41895692,322127190,32234
0.5531662256794787,40953851,324836820,32500
0.7091167478519405,38948120,327355182,32736
0.5162541956113205,44185486,330256080,32983
0.7096029245397684,40251251,332933832,33269
0.5461353628093533,42303966,335739096,33523
0.6094131286404817,41982639,338480604,33739
0.6317772562805614,40835581,341094600,33945
0.6614153351346803,40623613,343772352,34163
0.7422702581411221,40259081,346322592,34390
0.5478930785268846,40600391,349000344,34676
0.5514085099619473,40929279,351709974,34961
0.5303159213515712,41818195,354419604,35285
0.707845208822237,39619398,357001722,35576
0.5770449806931758,40988684,359679474,35880
0.5637125199846668,43518800,362516616,36114
0.5689856671372607,41653481,365258124,36399
0.5478930785268846,42482721,368063388,36678
0.600624550052825,43288740,370868652,36941
0.6370504034331553,41386698,373578282,37209
0.549650794244416,41575714,376287912,37593
0.5426199313742907,41409110,379029420,37921
0.5373467842216966,43251207,381898440,38244
0.5840758435633011,42958232,384703704,38564
0.4887665136456707,41276798,387445212,38801
0.49867703843600697,42807559,390282354,39085
0.5531662256794787,41665092,393055740,39302
0.6182017072281384,41431522,395797248,39572
0.6265041091279673,40338468,398475000,39858
0.6428097272735772,40385182,401152752,40117
0.611170844358013,40316596,403830504,40370
0.6175752872649757,42019632,406572012,40624
0.696812737829221,40872574,409281642,40917
0.5865628243125742,41878680,412055028,41235
0.5530727301625887,40374381,414732780,41450
0.6511121291734061,40850702,417442410,41747
0.6007273951214039,39760079,420088284,41993
0.5664986863879877,42264812,422893548,42357
0.5672279514197294,41289489,425635056,42574
0.7060874931047056,41056190,428344686,42864
0.5426199313742907,39193031,430926804,43174
0.6064399712033808,42512964,433732068,43410
0.5953514029002309,40106519,436377942,43790
0.5215273427639144,42557247,439183206,44086
0.5619548042671354,42856433,441988470,44379
0.6656600316014847,40957361,444698100,44601
0.5878343633422778,41823865,447407730,44984
0.5403760389689315,42326378,450212994,45217
0.5731368680871752,40142971,452858868,45442
0.6146862757930758,41895421,455632254,45671
0.5014632048393279,42737893,458469396,45994
0.6078611030601083,42126831,461242782,46264
0.5478930785268846,42141412,464048046,46491
0.6054115205175912,39883480,466693920,46807
0.6094131286404817,41322703,469435428,47061
0.5162541956113205,42950131,472272570,47316
