0.375, 0.31567328918322296
0.0625, 0.2433774834437086
0.25, 0.31346578366445915
0.25, 0.6821192052980133
0.25, 0.6120309050772627
0.125, 0.004415011037527594
0.375, 0.06070640176600441
0.6875, 0.6799116997792495
0.0625, 0.6683222958057395
0.3125, 0.652317880794702
0.125, 0.8096026490066225
0.5, 0.6109271523178808
0.25, 0.8096026490066225
0.25, 0.8305739514348786
0.125, 0.3526490066225166
0.4375, 0.8096026490066225
0.25, 0.006622516556291391
0.25, 0.11589403973509933
0.1875, 0.4442604856512141
0.125, 0.7775938189845475
0.1875, 0.7168874172185431
0.3125, 0.7428256070640177
0.1875, 0.7213024282560706
0.375, 0.6799116997792495
0.0625, 0.8283664459161147
0.1875, 0.3719646799116998
0.3125, 0.2444812362030905
0.375, 0.31567328918322296
0.1875, 0.2251655629139073
0.125, 0.7213024282560706
0.25, 0.2455849889624724
0.4375, 0.6799116997792495
0.25, 0.7820088300220751
0.0625, 0.9591611479028698
0.0625, 0.17218543046357615
0.125, 0.3526490066225166
0.1875, 0.7775938189845475
0.3125, 0.7891832229580574
0.1875, 0.11368653421633554
0.125, 0.6479028697571744
0.4375, 0.9933774834437086
0.1875, 0.6501103752759382
0.1875, 0.7190949227373068
0.3125, 0.9933774834437086
0.5, 0.5132450331125827
0.1875, 0.2251655629139073
0.3125, 0.6799116997792495
0.375, 0.3526490066225166
0.25, 0.31567328918322296
0.3125, 0.8283664459161147
0.4375, 0.06291390728476821
0.25, 0.2455849889624724
0.25, 0.7168874172185431
0.4375, 0.5364238410596026
0.4375, 0.5386313465783664
0.5, 0.11589403973509933
0.125, 0.5364238410596026
0.125, 0.7213024282560706
0.1875, 0.17218543046357615
0.3125, 0.31125827814569534
0.375, 0.6098233995584988
0.1875, 0.2433774834437086
0.1875, 1.2897350993377483
0.3125, 0.5364238410596026
0.125, 0.2251655629139073
0.1875, 0.206401766004415
0.125, 1.3267108167770418
0.1875, 0.31567328918322296
0.375, 0.7213024282560706
0.3125, 0.11589403973509933
0.3125, 0.6479028697571744
0.5, 0.5408388520971302
0.5, 0.31346578366445915
0.0625, 0.8305739514348786
0.375, 0.11368653421633554
0.1875, 0.6479028697571744
0.1875, 0.6076158940397351
0.125, 0.5408388520971302
0.1875, 0.9199779249448123
0.125, 0.31567328918322296
0.25, 0.3526490066225166
0.25, 0.11147902869757174
0.4375, 0.31567328918322296
0.3125, 0.9006622516556292
0.3125, 0.31346578366445915
0.125, 0.6501103752759382
0.5625, 0.13300220750551878
0.125, 0.26269315673289184
0.375, 0.6479028697571744
0.3125, 0.17218543046357615
0.3125, 0.11368653421633554
0.125, 0.6142384105960265
0.25, 0.8118101545253863
0.4375, 0.6683222958057395
0.25, 0.7362030905077263
0.1875, 0.11589403973509933
0.375, 0.7213024282560706
0.125, 0.5408388520971302
0.3125, 0.847682119205298
0.1875, 0.7775938189845475
0.375, 0.6821192052980133
0.5625, 0.17218543046357615
0.375, 0.2433774834437086
0.0, 0.11147902869757174
0.125, 0.31346578366445915
0.25, 0.8774834437086093
0.1875, 0.2251655629139073
0.375, 0.7224061810154525
0.375, 0.6291390728476821
0.125, 0.6109271523178808
0.1875, 0.8890728476821192
0.125, 0.7213024282560706
0.3125, 0.6087196467991169
0.5, 0.11368653421633554
0.5, 0.5364238410596026
0.5625, 0.004415011037527594
0.4375, 0.31346578366445915
0.3125, 0.11147902869757174
0.3125, 0.7384105960264901
0.1875, 0.8140176600441501
0.3125, 0.6479028697571744
0.3125, 0.652317880794702
0.1875, 0.7201986754966887
0.4375, 0.006622516556291391
0.375, 0.7913907284768212
0.375, 1.218543046357616
0.375, 0.7935982339955849
0.1875, 0.923289183222958
0.3125, 0.8073951434878587
0.3125, 1.0518763796909492
0.375, 1.2897350993377483
0.375, 0.24668874172185432
0.25, 0.5386313465783664
0.1875, 0.5408388520971302
0.25, 0.24668874172185432
0.3125, 0.8327814569536424
0.25, 0.6076158940397351
0.25, 0.31346578366445915
0.25, 0.31567328918322296
0.5, 0.7406181015452539
0.25, 0.17218543046357615
0.0625, 0.7775938189845475
0.1875, 0.31788079470198677
0.25, 0.9210816777041942
0.1875, 0.6501103752759382
0.5, 0.006622516556291391
0.1875, 0.3741721854304636
0.25, 0.7798013245033113
0.3125, 0.48123620309050774
0.4375, 0.11589403973509933
0.375, 0.31788079470198677
0.25, 0.35485651214128033
0.25, 0.13520971302428256
0.1875, 0.31567328918322296
0.0, 0.6247240618101545
0.125, 0.7190949227373068
0.1875, 1.4161147902869757
0.125, 0.6799116997792495
0.4375, 0.11147902869757174
0.1875, 0.9795805739514348
0.4375, 0.8084988962472406
0.1875, 0.31567328918322296
0.4375, 0.6109271523178808
0.3125, 0.6992273730684326
0.625, 0.13079470198675497
0.5, 0.7753863134657837
0.1875, 0.33278145695364236
0.3125, 0.7384105960264901
0.0625, 0.11368653421633554
0.25, 0.9889624724061811
0.25, 0.6076158940397351
0.1875, 0.7384105960264901
0.3125, 0.31788079470198677
0.125, 0.9210816777041942
0.375, 0.6821192052980133
0.375, 0.31567328918322296
0.375, 0.31567328918322296
0.25, 0.6501103752759382
0.4375, 0.5408388520971302
0.1875, 0.11589403973509933
0.0625, 0.13520971302428256
0.375, 0.4249448123620309
0.125, 0.31346578366445915
0.3125, 0.8073951434878587
0.1875, 0.7958057395143487
0.375, 0.6799116997792495
0.1875, 0.3526490066225166
0.3125, 0.7213024282560706
0.1875, 0.31788079470198677
0.1875, 0.4249448123620309
0.25, 0.3719646799116998
0.4375, 0.2251655629139073
0.1875, 0.8498896247240618
0.25, 0.6821192052980133
0.3125, 0.6777041942604857
0.125, 0.31346578366445915
0.25, 0.9188741721854304
0.375, 0.7384105960264901
0.1875, 0.206401766004415
0.125, 0.6120309050772627
0.25, 0.5364238410596026
0.3125, 0.8796909492273731
0.25, 0.7406181015452539
0.3125, 0.17218543046357615
0.0625, 0.2041942604856512
0.375, 0.11589403973509933
0.625, 0.4249448123620309
0.1875, 0.17660044150110377
0.1875, 0.13520971302428256
0.375, 0.8305739514348786
0.25, 0.2251655629139073
0.0625, 0.31788079470198677
0.25, 0.8543046357615894
0.0625, 0.31567328918322296
0.0625, 0.4227373068432671
0.125, 0.7913907284768212
0.25, 0.8454746136865342
0.0625, 0.2422737306843267
0.375, 0.7913907284768212
0.375, 0.8520971302428256
0.125, 0.6120309050772627
0.25, 0.31567328918322296
0.125, 0.9795805739514348
0.25, 0.7935982339955849
0.375, 0.7913907284768212
0.125, 0.554635761589404
0.3125, 0.17439293598233996
0.1875, 0.6501103752759382
0.1875, 0.13520971302428256
0.125, 1.3245033112582782
0.25, 0.6479028697571744
0.3125, 0.7213024282560706
0.25, 1.3289183222958056
0.5625, 0.2041942604856512
0.4375, 0.6821192052980133
0.1875, 0.8796909492273731
0.1875, 1.0844370860927153
0.375, 0.7935982339955849
0.1875, 0.5408388520971302
0.3125, 0.6501103752759382
0.1875, 0.006622516556291391
0.1875, 0.7213024282560706
